Percent_Eliminated,RMSE,MAE,R2,Correlation
0.45,37.54769164389334,25.063497194982347,0.9311287139004019,0.9844484775123272
0.46,38.105331016547055,25.37814748507679,0.9289644964429232,0.9836085193852312
0.47000000000000003,38.62074247994239,25.413068989207357,0.9272510465845173,0.9828007343173979
0.48000000000000004,39.73398683479698,25.943511374118643,0.9228437171315121,0.981388534713504
0.49,39.591982606985724,26.16483071024189,0.9234278919972022,0.9811295894968451
0.5,40.731524981476426,26.721148052453433,0.9191021682259429,0.9796017935981554
0.51,40.04680334142346,26.643627709076927,0.9215458634448732,0.9798896053133253
0.52,40.618639483651016,26.745742293077605,0.9197753566083412,0.9788921064478743
0.53,41.0281861291243,27.18940218568639,0.9181367579644373,0.9780342169942379
0.54,42.83202053407555,27.955455624230808,0.9102828418121345,0.9756160979597742
0.55,42.39112018749037,27.830603175902997,0.9128008788008579,0.9756560986204055
0.56,41.549580525247656,28.047573872548234,0.9156791666119429,0.9761995499317647
0.5700000000000001,43.26585241419206,28.525376799902247,0.9085571184985097,0.9737277383081723
0.5800000000000001,42.99431133691926,28.749897661300867,0.9098559365852088,0.9735797065262557
0.59,43.88749983380091,28.981476426954295,0.9060766566872787,0.9720041340036741
0.6,45.32581572628347,29.649304065493684,0.8995185793447723,0.9695663977463411
0.61,45.26591314436875,29.986900841575437,0.9003976954738534,0.9691269080983338
0.62,45.56142443548126,30.27795682506955,0.8987458102019092,0.9682265949595634
0.63,46.246598593577325,30.556798981843006,0.8961095961464639,0.9667003368310163
0.64,47.3387891097259,31.216202659588458,0.8910578324695728,0.9645292688461838
0.65,48.279690115625506,31.752063335482614,0.8864369431576138,0.9624699093376353
0.66,47.00657138267688,31.465733095498276,0.892372599760622,0.9639305269110927
0.67,48.16792952112838,32.212084527732166,0.8867119259410196,0.9615175305093436
0.68,48.9196209965129,32.73821496162353,0.8833069606046309,0.9596656668614566
0.6900000000000001,49.651555230044714,33.34191948621362,0.8799480281930716,0.9578195159184159
0.7000000000000001,50.94696256149277,33.700671809942044,0.8737617131017859,0.9548655993686388
0.7100000000000001,50.637102048003364,33.90929983826133,0.8742232233821896,0.9548606964436368
0.72,51.753755799050616,34.53201659593292,0.8694834772178226,0.9520235688915433
0.73,51.39150855491789,34.87863247398766,0.8709518441236201,0.9520394979582703
0.74,53.347318573557104,35.65226723089133,0.8604115226971383,0.9475946132257519
0.75,52.405096075385686,35.48992888135473,0.8662728910476261,0.9486253264757242
0.76,54.74658280517947,36.734845252559,0.8539355224962567,0.9431456337310975
0.77,55.56039143106423,37.22246542273171,0.8497370797281979,0.940594663594153
0.78,55.65523285511427,37.589660274089866,0.8490773572214233,0.9396745518072278
0.79,57.13170866935411,38.61590512606283,0.840930220578138,0.9354865164758984
0.8,57.848017114674214,39.00529880637347,0.83720433479815,0.9329678204314131
