Percent_Eliminated,RMSE,MAE,R2,Correlation
0.32,37.3825269028365,26.63453917148515,0.8618414976817437,0.9778727775804738
0.33,37.792463560435856,26.924057909343645,0.8609355347775749,0.9766522788727094
0.34,38.60195046080391,27.5779134773702,0.8536826256102111,0.9749069300963935
0.35000000000000003,38.844934570477974,27.55774459663708,0.85214732822287,0.9738206043009133
0.36000000000000004,38.123438662665905,27.42269639181376,0.8575459058744498,0.9740703579741816
0.37,38.45407839843827,27.5738420213948,0.8539525831727267,0.9728856506345416
0.38,39.42491695731735,28.062466093235354,0.8471523174543221,0.9706994516412006
0.39,39.08184065353001,27.97189679743629,0.849820019829415,0.9704741600396186
0.4,39.63614325068372,28.364481172000584,0.8460284225209594,0.9688264943056002
0.41000000000000003,40.3052836795338,28.765877225630142,0.8399223792806352,0.9669330323389153
0.42000000000000004,40.50733711021789,28.90051281826388,0.8382721993299409,0.9657477517317911
0.43,41.34051270579745,29.33684638223851,0.8333133323373716,0.9634472586753036
0.44,41.15529098028309,29.32624498283804,0.8333495902752502,0.9629813662932847
0.45,41.31166975429785,29.536088359792345,0.8327829503745221,0.9617695257519703
0.46,41.544580734598,29.728861713902898,0.831289777350463,0.9604786495267076
0.47000000000000003,41.86887872025273,29.962474000524015,0.8286190416244524,0.958967764896659
0.48000000000000004,42.86310259990941,30.48754973540845,0.8199665184943035,0.955995594725902
0.49,42.49899231894851,30.536865595917597,0.8211681936116214,0.955882382191367
0.5,42.42841203402233,30.547187848491173,0.823389367094278,0.9551841949519935
0.51,43.63598537265308,31.220495509294846,0.8124294676329827,0.9515540679559944
0.52,44.053125032503225,31.48364723418927,0.8108031471298903,0.9496285215830021
0.53,43.33264216627518,31.196439150845684,0.8151180962268533,0.9503685658098495
0.54,44.082823859484556,31.640881217198086,0.8097455424410637,0.9475800965108473
0.55,44.0827148730066,31.665282375223157,0.808752539179387,0.9466171318621552
0.56,45.03061285460466,32.36459530853011,0.8029291264317355,0.9431222117870109
0.5700000000000001,45.01656068347595,32.455218581139654,0.8020173213493051,0.9421320727662186
0.5800000000000001,45.22309632634024,32.56148248855722,0.7989821145096048,0.9406314802079714
0.59,45.73873840442767,32.73530104183335,0.7944831469950827,0.9382210840976752
0.6,45.842574936946356,33.08198979217038,0.7936142317148074,0.9368054983968828
0.61,46.28330836614881,33.35398828108286,0.7903342128825679,0.9344196656758267
0.62,46.72034402446416,33.588473747743286,0.7862254222040742,0.9319937231079227
0.63,46.977630566097424,34.001908534710765,0.7832497488895599,0.9301511769042009
0.64,47.31480000990683,34.04213427728644,0.7808800249562645,0.9281077869107499
0.65,47.56157836488984,34.31579772513804,0.7777342842085748,0.9259232962968856
0.66,47.7582352957308,34.384467787213985,0.7769019372775829,0.9241318688918501
0.67,48.20987506590832,34.847388987731506,0.7709166011717773,0.9216629137589166
0.68,48.48750858448602,34.96391875461539,0.7702546735613918,0.9192671489171159
0.6900000000000001,48.88673525187764,35.25545590602347,0.7650373193906782,0.9170264136567572
0.7000000000000001,49.30221304053542,35.6384866249308,0.7623562364963979,0.9139645256915878
0.7100000000000001,49.567588410087566,35.885269437315905,0.7593785554211334,0.9117493343039728
0.72,49.689537277901614,36.00540738841567,0.7586520663038578,0.9100109502444205
0.73,49.97047635437576,36.166062676185575,0.753896844950583,0.9077324985688041
0.74,50.40198388084416,36.512380824487174,0.7512960767367378,0.9044408159697306
0.75,51.293651617936035,36.97919306107139,0.7419288918552712,0.8998968054925771
0.76,51.53020247199978,37.44317108679914,0.7399644406328901,0.8973399033257139
0.77,51.321927004707725,37.23938712061369,0.7409581529772674,0.8969171093637786
0.78,52.38235754755384,37.91456828385272,0.7301392151752718,0.891472033498034
0.79,52.340259098304166,37.99225924843344,0.7308117170646673,0.8896222643869427
0.8,52.9366098009449,38.29881417538526,0.724865908755536,0.8857879058059485
